drugname1	drugname2	cell_line	synergy	fold
ETOPOSIDE	SUNITINIB	A2058	7.0775	5
ETOPOSIDE	TEMOZOLOMIDE	A2058	7.7875	3
ETOPOSIDE	ZOLINZA	A2058	8.075	6
GELDANAMYCIN	BEZ-235	A2058	12.11	6
GELDANAMYCIN	DINACICLIB	A2058	7.765	9
GELDANAMYCIN	MK-8776	A2058	18.4425	5
GELDANAMYCIN	OXALIPLATIN	A2058	10.989999999999998	2
GELDANAMYCIN	SN-38	A2058	12.8875	2
GELDANAMYCIN	SORAFENIB	A2058	16.91	6
GELDANAMYCIN	TOPOTECAN	A2058	11.9975	9
GEMCITABINE	ABT-888	A2058	5.215000000000001	5
GEMCITABINE	AZD1775	A2058	18.51	7
GEMCITABINE	BEZ-235	A2058	15.4575	8
GEMCITABINE	BORTEZOMIB	A2058	7.6	0
GEMCITABINE	DASATINIB	A2058	8.752500000000001	0
GEMCITABINE	DINACICLIB	A2058	11.5275	3
GEMCITABINE	ERLOTINIB	A2058	11.205000000000002	6
GEMCITABINE	GELDANAMYCIN	A2058	13.5	3
GEMCITABINE	LAPATINIB	A2058	8.9275	1
GEMCITABINE	MK-2206	A2058	16.5075	2
GEMCITABINE	MK-4827	A2058	6.4575	3
GEMCITABINE	MK-5108	A2058	17.1275	0
GEMCITABINE	MK-8669	A2058	14.23	8
GEMCITABINE	MK-8776	A2058	32.15625	0
GEMCITABINE	PD325901	A2058	12.8375	8
GEMCITABINE	SUNITINIB	A2058	13.655	0
GEMCITABINE	TEMOZOLOMIDE	A2058	12.5925	2
L778123	ABT-888	A2058	7.03	4
L778123	AZD1775	A2058	8.684999999999999	4
L778123	BEZ-235	A2058	14.9875	1
L778123	DASATINIB	A2058	16.317500000000003	1
L778123	DINACICLIB	A2058	11.48	4
L778123	ERLOTINIB	A2058	10.7925	9
L778123	ETOPOSIDE	A2058	11.2875	1
L778123	GELDANAMYCIN	A2058	15.67	8
L778123	GEMCITABINE	A2058	17.1725	4
L778123	LAPATINIB	A2058	15.505	5
L778123	MK-2206	A2058	17.560000000000002	9
L778123	MK-4827	A2058	14.84	6
L778123	MK-5108	A2058	22.2975	8
L778123	MK-8669	A2058	21.856250000000003	4
L778123	MK-8776	A2058	19.015	5
L778123	OXALIPLATIN	A2058	6.647499999999999	2
L778123	PD325901	A2058	11.235	0
L778123	SN-38	A2058	31.457500000000003	3
L778123	SORAFENIB	A2058	30.645000000000003	5
L778123	SUNITINIB	A2058	27.8025	3
L778123	TEMOZOLOMIDE	A2058	21.425	9
L778123	TOPOTECAN	A2058	23.33	4
L778123	VINORELBINE	A2058	10.01	0
L778123	ZOLINZA	A2058	14.7775	6
LAPATINIB	ABT-888	A2058	5.5875	6
LAPATINIB	BEZ-235	A2058	14.04	1
LAPATINIB	DASATINIB	A2058	15.4925	9
LAPATINIB	DINACICLIB	A2058	10.6575	5
LAPATINIB	ERLOTINIB	A2058	9.62	6
LAPATINIB	GELDANAMYCIN	A2058	10.915	3
LAPATINIB	MK-2206	A2058	10.4875	9
LAPATINIB	MK-4827	A2058	5.855	2
LAPATINIB	MK-5108	A2058	5.665	9
LAPATINIB	MK-8669	A2058	11.2575	6
LAPATINIB	MK-8776	A2058	9.2275	0
LAPATINIB	OXALIPLATIN	A2058	8.274999999999999	9
LAPATINIB	PD325901	A2058	27.3025	2
LAPATINIB	SN-38	A2058	12.89	8
LAPATINIB	SORAFENIB	A2058	19.67	8
LAPATINIB	TOPOTECAN	A2058	9.46	8
METFORMIN	ABT-888	A2058	13.88	0
METFORMIN	AZD1775	A2058	6.345000000000001	0
METFORMIN	BEZ-235	A2058	14.945	1
METFORMIN	GELDANAMYCIN	A2058	7.469999999999999	7
METFORMIN	L778123	A2058	10.47	0
METFORMIN	LAPATINIB	A2058	7.825000000000001	6
METFORMIN	MK-2206	A2058	8.77	1
METFORMIN	MK-5108	A2058	4.994999999999999	8
METFORMIN	MK-8669	A2058	11.62	8
METFORMIN	PD325901	A2058	20.815	0
METFORMIN	SORAFENIB	A2058	15.777499999999998	9
METFORMIN	SUNITINIB	A2058	10.3225	0
METFORMIN	ZOLINZA	A2058	8.7725	8
METHOTREXATE	DINACICLIB	A2058	4.145	1
MITOMYCINE	ABT-888	A2058	13.135	4
MITOMYCINE	AZD1775	A2058	18.9825	3
MITOMYCINE	BEZ-235	A2058	13.165	1
MITOMYCINE	BORTEZOMIB	A2058	7.67	1
MITOMYCINE	DASATINIB	A2058	17.217499999999998	6
MITOMYCINE	DINACICLIB	A2058	10.910000000000002	8
MITOMYCINE	GELDANAMYCIN	A2058	16.2175	9
MITOMYCINE	L778123	A2058	5.575	8
MITOMYCINE	LAPATINIB	A2058	18.285	8
MITOMYCINE	MK-2206	A2058	11.9125	1
MITOMYCINE	MK-4827	A2058	10.28	4
MITOMYCINE	MK-5108	A2058	9.7675	1
MITOMYCINE	MK-8669	A2058	9.57	3
MITOMYCINE	MK-8776	A2058	15.2975	4
MITOMYCINE	PD325901	A2058	19.7225	8
MITOMYCINE	SUNITINIB	A2058	15.74	1
MITOMYCINE	TEMOZOLOMIDE	A2058	11.6575	0
MITOMYCINE	ZOLINZA	A2058	18.8525	2
MK-2206	ABT-888	A2058	6.1375	4
MK-2206	BEZ-235	A2058	13.66	1
MK-2206	DASATINIB	A2058	20.7125	1
MK-2206	ERLOTINIB	A2058	7.03625	5
MK-2206	GELDANAMYCIN	A2058	8.7	6
MK-2206	MK-8669	A2058	15.81875	3
MK-2206	MK-8776	A2058	5.775	0
MK-2206	PD325901	A2058	16.845	8
MK-2206	SN-38	A2058	9.22	5
MK-2206	SORAFENIB	A2058	13.81	5
MK-2206	TOPOTECAN	A2058	8.1425	5
MK-4541	ABT-888	A2058	4.282500000000001	3
MK-4541	GEMCITABINE	A2058	4.7700000000000005	7
MK-4541	L778123	A2058	6.369999999999999	3
MK-4541	MITOMYCINE	A2058	13.995	5
MK-4541	PD325901	A2058	5.13	6
MK-4541	SORAFENIB	A2058	5.635	3
MK-4541	SUNITINIB	A2058	8.74	9
MK-4827	BEZ-235	A2058	4.029999999999999	5
MK-4827	DINACICLIB	A2058	4.3025	6
MK-4827	ERLOTINIB	A2058	4.51	7
MK-4827	GELDANAMYCIN	A2058	13.42	6
MK-4827	MK-2206	A2058	15.8075	1
MK-4827	MK-8669	A2058	5.9375	1
MK-4827	MK-8776	A2058	16.825	8
MK-4827	OXALIPLATIN	A2058	7.8075	6
MK-4827	SN-38	A2058	8.735	7
MK-4827	TOPOTECAN	A2058	5.395	2
MK-5108	ABT-888	A2058	5.4175	5
MK-5108	BEZ-235	A2058	7.535	2
MK-5108	DASATINIB	A2058	8.73	3
MK-5108	ERLOTINIB	A2058	6.775	4
MK-5108	MK-2206	A2058	5.1975	6
MK-5108	MK-4827	A2058	16.917500000000004	8
MK-5108	MK-8669	A2058	7.987500000000001	6
MK-5108	SN-38	A2058	4.3375	3
MK-5108	SORAFENIB	A2058	6.074999999999999	7
MK-5108	TOPOTECAN	A2058	11.335	4
MK-8669	BEZ-235	A2058	22.8075	4
MK-8669	DINACICLIB	A2058	6.5375000000000005	9
MK-8669	GELDANAMYCIN	A2058	10.475	8
MK-8669	MK-8776	A2058	14.845	1
MK-8669	OXALIPLATIN	A2058	4.08	4
MK-8669	SN-38	A2058	6.095000000000001	6
MK-8669	SORAFENIB	A2058	10.9025	9
MRK-003	5-FU	A2058	16.3225	5
MRK-003	ABT-888	A2058	9.185	5
MRK-003	AZD1775	A2058	7.9575	5
MRK-003	BEZ-235	A2058	8.5175	2
MRK-003	CARBOPLATIN	A2058	8.4625	6
MRK-003	DASATINIB	A2058	11.5	7
MRK-003	ERLOTINIB	A2058	5.09	5
MRK-003	GELDANAMYCIN	A2058	5.9575	2
MRK-003	GEMCITABINE	A2058	8.9575	6
MRK-003	L778123	A2058	10.54	3
MRK-003	LAPATINIB	A2058	12.55375	7
MRK-003	METFORMIN	A2058	11.515	1
MRK-003	MITOMYCINE	A2058	8.4825	2
MRK-003	MK-2206	A2058	11.745	5
MRK-003	MK-4827	A2058	14.085	3
MRK-003	MK-8669	A2058	11.1875	4
MRK-003	OXALIPLATIN	A2058	7.8775	5
MRK-003	PD325901	A2058	11.935	4
MRK-003	SN-38	A2058	8.935	0
MRK-003	SORAFENIB	A2058	16.6925	7
MRK-003	SUNITINIB	A2058	10.302499999999998	2
MRK-003	TEMOZOLOMIDE	A2058	7.07	5
MRK-003	TOPOTECAN	A2058	13.565	6
MRK-003	VINBLASTINE	A2058	10.64	1
MRK-003	VINORELBINE	A2058	5.092499999999999	8
MRK-003	ZOLINZA	A2058	4.879999999999999	1
OXALIPLATIN	DINACICLIB	A2058	4.3275	9
OXALIPLATIN	MK-8776	A2058	14.085	0
OXALIPLATIN	SORAFENIB	A2058	4.755000000000001	9
PACLITAXEL	ABT-888	A2058	4.487500000000001	2
PACLITAXEL	DASATINIB	A2058	4.239999999999999	5
PACLITAXEL	L778123	A2058	11.745	2
PACLITAXEL	MK-5108	A2058	11.0325	7
PACLITAXEL	PD325901	A2058	8.2025	1
PACLITAXEL	SUNITINIB	A2058	7.502499999999999	4
PD325901	ABT-888	A2058	5.8725000000000005	9
PD325901	BEZ-235	A2058	15.7	0
PD325901	DASATINIB	A2058	6.795	1
PD325901	DINACICLIB	A2058	6.795	7
PD325901	MK-8669	A2058	16.5775	7
PD325901	MK-8776	A2058	6.867500000000001	7
PD325901	OXALIPLATIN	A2058	7.182500000000001	5
PD325901	SORAFENIB	A2058	26.2525	4
PD325901	TOPOTECAN	A2058	5.955	9
SN-38	DINACICLIB	A2058	6.62	5
SN-38	MK-8776	A2058	8.77	2
SN-38	SORAFENIB	A2058	10.1875	6
SORAFENIB	DINACICLIB	A2058	10.2225	9
SORAFENIB	MK-8776	A2058	7.147499999999999	2
SUNITINIB	ABT-888	A2058	14.8825	6
SUNITINIB	AZD1775	A2058	13.677499999999998	3
SUNITINIB	BEZ-235	A2058	20.0025	8
SUNITINIB	BORTEZOMIB	A2058	4.42	7
SUNITINIB	DASATINIB	A2058	21.65	8
SUNITINIB	DINACICLIB	A2058	15.195	3
SUNITINIB	ERLOTINIB	A2058	17.47	4
SUNITINIB	GELDANAMYCIN	A2058	13.775	2
SUNITINIB	LAPATINIB	A2058	27.03	4
SUNITINIB	MK-2206	A2058	20.1975	7
SUNITINIB	MK-4827	A2058	7.34	3
SUNITINIB	MK-5108	A2058	7.0025	5
SUNITINIB	MK-8669	A2058	26.9525	7
SUNITINIB	MK-8776	A2058	21.165	9
SUNITINIB	OXALIPLATIN	A2058	9.52	2
SUNITINIB	PD325901	A2058	15.587500000000002	4
SUNITINIB	SN-38	A2058	10.8075	7
SUNITINIB	SORAFENIB	A2058	13.3675	6
SUNITINIB	TEMOZOLOMIDE	A2058	8.9175	0
SUNITINIB	TOPOTECAN	A2058	6.8675	5
TEMOZOLOMIDE	ABT-888	A2058	16.2225	1
TEMOZOLOMIDE	AZD1775	A2058	19.57	0
TEMOZOLOMIDE	BEZ-235	A2058	7.545	8
TEMOZOLOMIDE	DASATINIB	A2058	8.5925	3
TEMOZOLOMIDE	DINACICLIB	A2058	6.955	8
TEMOZOLOMIDE	ERLOTINIB	A2058	9.0625	0
TEMOZOLOMIDE	GELDANAMYCIN	A2058	15.885000000000002	2
TEMOZOLOMIDE	LAPATINIB	A2058	8.385	1
TEMOZOLOMIDE	MK-2206	A2058	7.817500000000001	7
TEMOZOLOMIDE	MK-4827	A2058	10.555	0
TEMOZOLOMIDE	MK-8669	A2058	6.7175	9
TEMOZOLOMIDE	MK-8776	A2058	30.71625	1
TEMOZOLOMIDE	OXALIPLATIN	A2058	6.6175	9
TEMOZOLOMIDE	PD325901	A2058	13.6125	0
TEMOZOLOMIDE	SN-38	A2058	5.492500000000001	3
TEMOZOLOMIDE	SORAFENIB	A2058	4.8375	3
TEMOZOLOMIDE	TOPOTECAN	A2058	6.065	9
TOPOTECAN	BEZ-235	A2058	6.745	6
TOPOTECAN	DINACICLIB	A2058	6.1075	7
TOPOTECAN	MK-8776	A2058	14.625	5
TOPOTECAN	SORAFENIB	A2058	7.375	8
VINBLASTINE	AZD1775	A2058	5.605	0
VINBLASTINE	BEZ-235	A2058	6.345	8
VINBLASTINE	ERLOTINIB	A2058	10.7875	0
VINBLASTINE	L778123	A2058	21.8875	8
VINBLASTINE	MK-5108	A2058	4.1775	8
VINBLASTINE	SORAFENIB	A2058	16.0975	0
VINBLASTINE	SUNITINIB	A2058	10.7825	3
VINORELBINE	BEZ-235	A2058	4.3725000000000005	2
VINORELBINE	GELDANAMYCIN	A2058	4.21	6
ZOLINZA	ABT-888	A2058	10.3725	5
ZOLINZA	AZD1775	A2058	12.8625	1
ZOLINZA	BEZ-235	A2058	11.365	1
ZOLINZA	BORTEZOMIB	A2058	8.1125	4
ZOLINZA	DASATINIB	A2058	13.0825	7
ZOLINZA	ERLOTINIB	A2058	10.3275	7
ZOLINZA	GELDANAMYCIN	A2058	6.494999999999999	7
ZOLINZA	GEMCITABINE	A2058	9.145	4
ZOLINZA	LAPATINIB	A2058	8.93	7
ZOLINZA	MK-2206	A2058	8.8575	6
ZOLINZA	MK-4827	A2058	5.5325	1
ZOLINZA	MK-8669	A2058	11.505	3
ZOLINZA	MK-8776	A2058	15.0125	4
ZOLINZA	OXALIPLATIN	A2058	10.5125	9
ZOLINZA	PD325901	A2058	6.0775	3
ZOLINZA	SN-38	A2058	8.639999999999999	5
ZOLINZA	SORAFENIB	A2058	14.6075	7
ZOLINZA	SUNITINIB	A2058	10.84	2
ZOLINZA	TEMOZOLOMIDE	A2058	13.5275	6
ZOLINZA	TOPOTECAN	A2058	8.49	1
5-FU	BORTEZOMIB	A2058	0.3525	5
5-FU	MK-4827	A2058	3.46	6
ABT-888	OXALIPLATIN	A2058	2.5725	1
ABT-888	TOPOTECAN	A2058	2.3525	4
AZD1775	BORTEZOMIB	A2058	1.295	3
BORTEZOMIB	ABT-888	A2058	2.5250000000000004	9
BORTEZOMIB	DASATINIB	A2058	1.5074999999999998	7
BORTEZOMIB	DINACICLIB	A2058	-1.03	0
BORTEZOMIB	GELDANAMYCIN	A2058	2.9925	6
BORTEZOMIB	MK-8669	A2058	-0.6075	6
BORTEZOMIB	MK-8776	A2058	2.965	0
BORTEZOMIB	OXALIPLATIN	A2058	0.7025	0
BORTEZOMIB	TOPOTECAN	A2058	2.1675	6
CARBOPLATIN	ABT-888	A2058	2.9625000000000004	2
CARBOPLATIN	BORTEZOMIB	A2058	1.7200000000000002	6
CARBOPLATIN	PD325901	A2058	-2.5125	6
CARBOPLATIN	SORAFENIB	A2058	0.6900000000000003	8
CARBOPLATIN	TEMOZOLOMIDE	A2058	0.35	2
CYCLOPHOSPHAMIDE	AZD1775	A2058	2.475	7
CYCLOPHOSPHAMIDE	BORTEZOMIB	A2058	1.91	1
CYCLOPHOSPHAMIDE	DASATINIB	A2058	-1.4025	3
CYCLOPHOSPHAMIDE	ERLOTINIB	A2058	-1.975	4
CYCLOPHOSPHAMIDE	L778123	A2058	3.8425	8
CYCLOPHOSPHAMIDE	LAPATINIB	A2058	1.2875	4
CYCLOPHOSPHAMIDE	MK-2206	A2058	2.4725	2
CYCLOPHOSPHAMIDE	MK-4827	A2058	2.0225	5
CYCLOPHOSPHAMIDE	MK-5108	A2058	-0.3725	2
CYCLOPHOSPHAMIDE	MK-8776	A2058	-2.19	1
CYCLOPHOSPHAMIDE	PD325901	A2058	0.7799999999999999	0
DASATINIB	ABT-888	A2058	-0.4125	6
DASATINIB	GELDANAMYCIN	A2058	1.115	9
DEXAMETHASONE	BEZ-235	A2058	2.6875	9
DEXAMETHASONE	BORTEZOMIB	A2058	-1.77	8
DEXAMETHASONE	DINACICLIB	A2058	-3.03	0
DEXAMETHASONE	GELDANAMYCIN	A2058	3.7925	5
DEXAMETHASONE	MK-2206	A2058	-0.4249999999999999	5
DEXAMETHASONE	MK-8669	A2058	2.655	5
DEXAMETHASONE	PD325901	A2058	2.5225	9
DEXAMETHASONE	ZOLINZA	A2058	0.0100000000000002	6
DINACICLIB	MK-8776	A2058	2.785	2
DOXORUBICIN	ABT-888	A2058	-2.035	3
DOXORUBICIN	BEZ-235	A2058	1.595	3
DOXORUBICIN	BORTEZOMIB	A2058	0.38	6
DOXORUBICIN	DASATINIB	A2058	0.7224999999999999	2
DOXORUBICIN	DINACICLIB	A2058	2.7025	3
DOXORUBICIN	ERLOTINIB	A2058	0.94	2
DOXORUBICIN	LAPATINIB	A2058	2.3175	4
DOXORUBICIN	MK-2206	A2058	0.9525	1
DOXORUBICIN	MK-4827	A2058	-0.6975	1
DOXORUBICIN	MK-8669	A2058	-2.1975	3
DOXORUBICIN	MK-8776	A2058	0.4225000000000002	7
DOXORUBICIN	PD325901	A2058	2.4775	4
DOXORUBICIN	SORAFENIB	A2058	0.2174999999999999	8
DOXORUBICIN	SUNITINIB	A2058	1.275	0
DOXORUBICIN	TEMOZOLOMIDE	A2058	-0.8225	5
DOXORUBICIN	ZOLINZA	A2058	2.995	5
ERLOTINIB	ABT-888	A2058	2.9224999999999994	1
ERLOTINIB	BORTEZOMIB	A2058	-0.7899999999999999	7
ERLOTINIB	OXALIPLATIN	A2058	1.6700000000000002	9
ETOPOSIDE	ABT-888	A2058	3.7325	3
ETOPOSIDE	BORTEZOMIB	A2058	2.4825	7
ETOPOSIDE	DASATINIB	A2058	2.465	1
ETOPOSIDE	ERLOTINIB	A2058	3.5025	8
ETOPOSIDE	LAPATINIB	A2058	3.5825	9
ETOPOSIDE	MK-8669	A2058	2.8625000000000003	5
ETOPOSIDE	SORAFENIB	A2058	3.7925	0
GEMCITABINE	SORAFENIB	A2058	3.8075	6
L778123	BORTEZOMIB	A2058	3.04	2
LAPATINIB	BORTEZOMIB	A2058	2.9125	5
METFORMIN	BORTEZOMIB	A2058	-1.5025	2
METFORMIN	DASATINIB	A2058	3.1	6
METFORMIN	DINACICLIB	A2058	3.1674999999999995	9
METFORMIN	ERLOTINIB	A2058	1.75	4
METFORMIN	MK-4827	A2058	1.3425	1
METFORMIN	TEMOZOLOMIDE	A2058	-0.0324999999999999	6
METHOTREXATE	AZD1775	A2058	-0.0124999999999999	1
METHOTREXATE	DASATINIB	A2058	1.8975	7
METHOTREXATE	ERLOTINIB	A2058	0.205	0
METHOTREXATE	L778123	A2058	-1.8125	4
METHOTREXATE	LAPATINIB	A2058	-2.72	7
METHOTREXATE	MK-2206	A2058	0.9225	0
METHOTREXATE	MK-4827	A2058	-2.225	4
METHOTREXATE	MK-8776	A2058	0.5425	0
METHOTREXATE	SORAFENIB	A2058	-1.765	7
METHOTREXATE	SUNITINIB	A2058	-1.4225	4
MK-2206	BORTEZOMIB	A2058	-1.73	3
MK-2206	DINACICLIB	A2058	3.5525	3
MK-2206	OXALIPLATIN	A2058	1.2574999999999998	7
MK-4541	5-FU	A2058	2.565	5
MK-4541	AZD1775	A2058	2.1825	9
MK-4541	BEZ-235	A2058	2.5775	2
MK-4541	BORTEZOMIB	A2058	-1.4600000000000002	3
MK-4541	CARBOPLATIN	A2058	-0.2875	4
MK-4541	CYCLOPHOSPHAMIDE	A2058	-3.2125	5
MK-4541	DASATINIB	A2058	2.72	9
MK-4541	DINACICLIB	A2058	2.5925	7
MK-4541	DOXORUBICIN	A2058	0.945	6
MK-4541	ERLOTINIB	A2058	0.5175000000000001	7
MK-4541	ETOPOSIDE	A2058	3.135	9
MK-4541	GELDANAMYCIN	A2058	3.6	0
MK-4541	LAPATINIB	A2058	0.73	2
MK-4541	METFORMIN	A2058	1.12	1
MK-4541	MK-2206	A2058	-0.0749999999999999	2
MK-4541	MK-4827	A2058	-0.2924999999999998	2
MK-4541	MK-5108	A2058	1.4275	4
MK-4541	MK-8669	A2058	2.335	8
MK-4541	MK-8776	A2058	-1.5825	7
MK-4541	MRK-003	A2058	-1.375	1
MK-4541	SN-38	A2058	3.6475	5
MK-4541	TEMOZOLOMIDE	A2058	0.2075	1
MK-4541	TOPOTECAN	A2058	3.8425	6
MK-4541	ZOLINZA	A2058	-0.575	3
MK-4827	BORTEZOMIB	A2058	1.27	0
MK-4827	DASATINIB	A2058	2.9025	8
MK-4827	PD325901	A2058	1.5325000000000002	6
MK-4827	SORAFENIB	A2058	-1.17	8
MK-5108	BORTEZOMIB	A2058	-1.765	8
MK-5108	DINACICLIB	A2058	2.225	8
MK-5108	GELDANAMYCIN	A2058	2.68	5
MK-5108	MK-8776	A2058	-1.025	5
MK-5108	OXALIPLATIN	A2058	0.6674999999999999	6
MK-5108	PD325901	A2058	3.665	9
MK-8669	TOPOTECAN	A2058	1.1375000000000002	9
MRK-003	BORTEZOMIB	A2058	2.6975	3
MRK-003	CYCLOPHOSPHAMIDE	A2058	1.51	0
MRK-003	DEXAMETHASONE	A2058	-0.3474999999999999	4
MRK-003	DINACICLIB	A2058	2.115	2
MRK-003	DOXORUBICIN	A2058	0.4974999999999999	9
MRK-003	ETOPOSIDE	A2058	3.7725	6
MRK-003	METHOTREXATE	A2058	-2.7475000000000005	4
MRK-003	MK-5108	A2058	0.2025	3
MRK-003	MK-8776	A2058	3.3975	1
MRK-003	PACLITAXEL	A2058	3.075	4
PACLITAXEL	AZD1775	A2058	3.75	2
PACLITAXEL	BEZ-235	A2058	3.15	1
PACLITAXEL	BORTEZOMIB	A2058	0.855	0
PACLITAXEL	DINACICLIB	A2058	1.91	8
PACLITAXEL	ERLOTINIB	A2058	0.775	2
PACLITAXEL	GELDANAMYCIN	A2058	2.9675	7
PACLITAXEL	LAPATINIB	A2058	1.9275	9
PACLITAXEL	MK-2206	A2058	2.935	1
PACLITAXEL	MK-4827	A2058	-0.445	7
PACLITAXEL	MK-8669	A2058	2.6975	6
PACLITAXEL	MK-8776	A2058	2.15	9
PACLITAXEL	SORAFENIB	A2058	2.6075	0
PACLITAXEL	TEMOZOLOMIDE	A2058	2.44	3
PACLITAXEL	ZOLINZA	A2058	1.5475	7
PD325901	BORTEZOMIB	A2058	1.7175	0
PD325901	GELDANAMYCIN	A2058	2.165	3
PD325901	SN-38	A2058	3.7375	1
