drugname1	drugname2	cell_line	synergy	fold
GEMCITABINE	MK-5108	A2058	12.3475	8
GEMCITABINE	MK-8669	A2058	8.93	9
GEMCITABINE	MK-8776	A2058	26.255	0
GEMCITABINE	PD325901	A2058	8.065	6
GEMCITABINE	SUNITINIB	A2058	7.635	1
GEMCITABINE	TEMOZOLOMIDE	A2058	3.88	6
L778123	ABT-888	A2058	7.3925	5
L778123	AZD1775	A2058	4.38625	7
L778123	BEZ-235	A2058	10.005	3
L778123	BORTEZOMIB	A2058	5.35	8
L778123	DASATINIB	A2058	8.217500000000001	2
L778123	DINACICLIB	A2058	8.77	9
L778123	ERLOTINIB	A2058	6.702500000000001	6
L778123	ETOPOSIDE	A2058	8.305	0
L778123	GELDANAMYCIN	A2058	11.975	8
L778123	GEMCITABINE	A2058	11.499999999999998	3
L778123	LAPATINIB	A2058	12.6575	8
L778123	MK-2206	A2058	11.72	8
L778123	MK-4827	A2058	9.1775	8
L778123	MK-5108	A2058	17.5175	0
L778123	MK-8669	A2058	15.63125	0
L778123	MK-8776	A2058	11.365000000000002	1
L778123	OXALIPLATIN	A2058	5.0075	0
L778123	PD325901	A2058	5.495	6
L778123	SN-38	A2058	27.9375	1
L778123	SORAFENIB	A2058	31.360000000000003	9
L778123	SUNITINIB	A2058	23.6125	6
L778123	TEMOZOLOMIDE	A2058	13.755	1
L778123	TOPOTECAN	A2058	19.575	1
L778123	VINORELBINE	A2058	7.61	7
L778123	ZOLINZA	A2058	14.7775	1
LAPATINIB	ABT-888	A2058	6.2475000000000005	4
LAPATINIB	BEZ-235	A2058	12.079999999999998	3
LAPATINIB	BORTEZOMIB	A2058	5.775	1
LAPATINIB	DASATINIB	A2058	12.5225	2
LAPATINIB	DINACICLIB	A2058	9.7175	5
LAPATINIB	ERLOTINIB	A2058	8.1	5
LAPATINIB	GELDANAMYCIN	A2058	9.505	9
LAPATINIB	MK-2206	A2058	8.33875	9
LAPATINIB	MK-4827	A2058	3.725	8
LAPATINIB	MK-5108	A2058	4.07	7
LAPATINIB	MK-8669	A2058	8.7975	5
LAPATINIB	MK-8776	A2058	6.1675	1
LAPATINIB	OXALIPLATIN	A2058	8.795000000000002	3
LAPATINIB	PD325901	A2058	25.1475	7
LAPATINIB	SN-38	A2058	11.57	1
LAPATINIB	SORAFENIB	A2058	21.4175	0
LAPATINIB	TOPOTECAN	A2058	8.085	3
METFORMIN	ABT-888	A2058	17.1875	4
METFORMIN	AZD1775	A2058	8.655	2
METFORMIN	BEZ-235	A2058	16.695	1
METFORMIN	DASATINIB	A2058	5.9075	4
METFORMIN	DINACICLIB	A2058	5.272500000000001	0
METFORMIN	ERLOTINIB	A2058	4.585000000000001	8
METFORMIN	GELDANAMYCIN	A2058	9.0375	5
METFORMIN	L778123	A2058	13.21	4
METFORMIN	LAPATINIB	A2058	10.895	7
METFORMIN	MK-2206	A2058	11.6	3
METFORMIN	MK-5108	A2058	7.6225	7
METFORMIN	MK-8669	A2058	14.3625	4
METFORMIN	PD325901	A2058	23.595	8
METFORMIN	SORAFENIB	A2058	19.0225	5
METFORMIN	SUNITINIB	A2058	12.552500000000002	8
METFORMIN	ZOLINZA	A2058	12.8125	1
MITOMYCINE	ABT-888	A2058	13.325	1
MITOMYCINE	AZD1775	A2058	13.2225	8
MITOMYCINE	BORTEZOMIB	A2058	7.7775	6
MITOMYCINE	DASATINIB	A2058	10.8475	6
MITOMYCINE	DINACICLIB	A2058	6.115	2
MITOMYCINE	GELDANAMYCIN	A2058	9.2225	5
MITOMYCINE	LAPATINIB	A2058	15.695	8
MITOMYCINE	MK-2206	A2058	6.7875000000000005	3
MITOMYCINE	MK-5108	A2058	4.297499999999999	9
MITOMYCINE	MK-8776	A2058	6.5512500000000005	8
MITOMYCINE	PD325901	A2058	14.197500000000002	6
MITOMYCINE	SUNITINIB	A2058	8.010000000000002	3
MITOMYCINE	ZOLINZA	A2058	16.39	7
MK-2206	ABT-888	A2058	6.5125	5
MK-2206	BEZ-235	A2058	9.4525	4
MK-2206	DASATINIB	A2058	14.4475	2
MK-2206	GELDANAMYCIN	A2058	5.6275	8
MK-2206	MK-8669	A2058	10.861250000000002	1
MK-2206	PD325901	A2058	12.1825	5
MK-2206	SN-38	A2058	6.23	9
MK-2206	SORAFENIB	A2058	14.805	5
MK-2206	TOPOTECAN	A2058	5.09	6
MK-4541	ABT-888	A2058	4.6975	6
MK-4541	METFORMIN	A2058	4.265000000000001	6
MK-4541	MITOMYCINE	A2058	12.07	7
MK-4541	SORAFENIB	A2058	6.98	5
MK-4541	SUNITINIB	A2058	7.225	7
MK-4827	GELDANAMYCIN	A2058	7.1	2
MK-4827	MK-2206	A2058	11.185	8
MK-4827	MK-8776	A2058	9.185	7
MK-4827	OXALIPLATIN	A2058	4.9175	3
MK-4827	SN-38	A2058	4.45	2
MK-5108	ABT-888	A2058	5.7675	9
MK-5108	DASATINIB	A2058	3.7675	2
MK-5108	MK-4827	A2058	11.9125	7
MK-5108	MK-8669	A2058	4.255	1
MK-5108	SORAFENIB	A2058	6.675000000000001	2
MK-5108	TOPOTECAN	A2058	7.2775	5
MK-8669	BEZ-235	A2058	18.0075	4
MK-8669	DINACICLIB	A2058	4.1075	4
MK-8669	GELDANAMYCIN	A2058	6.8675	4
MK-8669	MK-8776	A2058	7.705	6
MK-8669	SORAFENIB	A2058	11.96	6
MRK-003	5-FU	A2058	16.585	4
MRK-003	ABT-888	A2058	10.0075	9
MRK-003	AZD1775	A2058	7.830000000000001	4
MRK-003	BEZ-235	A2058	8.424999999999999	2
MRK-003	BORTEZOMIB	A2058	5.91	3
MRK-003	CARBOPLATIN	A2058	8.42	0
MRK-003	CYCLOPHOSPHAMIDE	A2058	8.569999999999999	0
MRK-003	DASATINIB	A2058	11.255	0
MRK-003	DEXAMETHASONE	A2058	10.0725	2
MRK-003	ERLOTINIB	A2058	4.865	6
MRK-003	ETOPOSIDE	A2058	3.9425	7
MRK-003	GELDANAMYCIN	A2058	6.0375000000000005	1
MRK-003	GEMCITABINE	A2058	8.815	8
MRK-003	L778123	A2058	10.305	1
MRK-003	LAPATINIB	A2058	12.73625	9
MRK-003	METFORMIN	A2058	14.795000000000002	3
MRK-003	MITOMYCINE	A2058	8.36	1
MRK-003	MK-2206	A2058	11.555	9
MRK-003	MK-4827	A2058	13.95	0
MRK-003	MK-8669	A2058	11.375	9
MRK-003	OXALIPLATIN	A2058	9.54	2
MRK-003	PD325901	A2058	11.7725	6
MRK-003	SN-38	A2058	8.755	2
MRK-003	SORAFENIB	A2058	18.915	8
MRK-003	SUNITINIB	A2058	10.5275	4
MRK-003	TEMOZOLOMIDE	A2058	6.890000000000001	9
MRK-003	TOPOTECAN	A2058	13.4575	0
MRK-003	VINBLASTINE	A2058	10.49125	1
MRK-003	VINORELBINE	A2058	4.9875	7
MRK-003	ZOLINZA	A2058	7.865	7
OXALIPLATIN	MK-8776	A2058	11.534999999999998	7
OXALIPLATIN	SORAFENIB	A2058	6.5425	5
PACLITAXEL	ABT-888	A2058	4.675000000000001	4
PACLITAXEL	L778123	A2058	8.3375	9
PACLITAXEL	MK-5108	A2058	8.8225	5
PACLITAXEL	PD325901	A2058	5.3950000000000005	2
PACLITAXEL	SUNITINIB	A2058	4.97	7
PD325901	ABT-888	A2058	6.265000000000001	2
PD325901	BEZ-235	A2058	11.3225	7
PD325901	BORTEZOMIB	A2058	4.0975	4
PD325901	DINACICLIB	A2058	4.355	8
PD325901	MK-8669	A2058	11.6775	4
PD325901	OXALIPLATIN	A2058	6.0525	5
PD325901	SORAFENIB	A2058	27.225	2
SN-38	DINACICLIB	A2058	4.8	4
SN-38	MK-8776	A2058	5.1450000000000005	8
SN-38	SORAFENIB	A2058	10.9075	3
SORAFENIB	DINACICLIB	A2058	10.76	5
SORAFENIB	MK-8776	A2058	7.719999999999999	8
SUNITINIB	ABT-888	A2058	15.4525	9
SUNITINIB	AZD1775	A2058	10.1675	3
SUNITINIB	BEZ-235	A2058	14.0225	4
SUNITINIB	BORTEZOMIB	A2058	5.8775	8
SUNITINIB	DASATINIB	A2058	17.657500000000002	6
SUNITINIB	DINACICLIB	A2058	12.045000000000002	0
SUNITINIB	ERLOTINIB	A2058	14.34	5
SUNITINIB	GELDANAMYCIN	A2058	9.5975	1
SUNITINIB	LAPATINIB	A2058	25.685	0
SUNITINIB	MK-2206	A2058	16.8275	3
SUNITINIB	MK-8669	A2058	23.1325	0
SUNITINIB	MK-8776	A2058	15.5	2
SUNITINIB	OXALIPLATIN	A2058	7.5525	1
SUNITINIB	PD325901	A2058	12.0275	8
SUNITINIB	SN-38	A2058	8.057500000000001	0
SUNITINIB	SORAFENIB	A2058	13.875	1
TEMOZOLOMIDE	ABT-888	A2058	16.4925	9
TEMOZOLOMIDE	AZD1775	A2058	13.8225	0
TEMOZOLOMIDE	BORTEZOMIB	A2058	5.0525	3
TEMOZOLOMIDE	GELDANAMYCIN	A2058	9.485	3
TEMOZOLOMIDE	LAPATINIB	A2058	5.432500000000001	9
TEMOZOLOMIDE	MK-8776	A2058	20.305	6
TEMOZOLOMIDE	PD325901	A2058	6.967499999999999	8
TEMOZOLOMIDE	SORAFENIB	A2058	4.84	6
TOPOTECAN	MK-8776	A2058	9.8875	0
TOPOTECAN	SORAFENIB	A2058	6.4725	0
VINBLASTINE	ERLOTINIB	A2058	8.3725	0
VINBLASTINE	L778123	A2058	18.795	4
VINBLASTINE	SORAFENIB	A2058	16.36	2
VINBLASTINE	SUNITINIB	A2058	7.6	7
ZOLINZA	ABT-888	A2058	13.57	6
ZOLINZA	AZD1775	A2058	12.8025	2
ZOLINZA	BEZ-235	A2058	10.035	1
ZOLINZA	BORTEZOMIB	A2058	10.2025	4
ZOLINZA	DASATINIB	A2058	12.5975	7
ZOLINZA	ERLOTINIB	A2058	11.455	7
ZOLINZA	GELDANAMYCIN	A2058	5.415	8
ZOLINZA	GEMCITABINE	A2058	7.395	5
ZOLINZA	LAPATINIB	A2058	10.87	8
ZOLINZA	MK-2206	A2058	9.4175	7
ZOLINZA	MK-8669	A2058	11.8775	2
ZOLINZA	MK-8776	A2058	14.58	3
ZOLINZA	OXALIPLATIN	A2058	12.2975	4
ZOLINZA	PD325901	A2058	6.6525	4
ZOLINZA	SN-38	A2058	8.889999999999999	6
ZOLINZA	SORAFENIB	A2058	16.835	7
ZOLINZA	SUNITINIB	A2058	10.6375	2
ZOLINZA	TEMOZOLOMIDE	A2058	12.335	7
ZOLINZA	TOPOTECAN	A2058	6.7325	1
5-FU	BORTEZOMIB	A2058	2.8150000000000004	6
5-FU	MK-4827	A2058	-0.8225	9
5-FU	TEMOZOLOMIDE	A2058	-0.7449999999999999	0
ABT-888	TOPOTECAN	A2058	2.52	8
AZD1775	BORTEZOMIB	A2058	2.885	9
AZD1775	DINACICLIB	A2058	2.8675	1
AZD1775	MK-5108	A2058	0.6125	1
BEZ-235	SN-38	A2058	2.1625	2
BORTEZOMIB	DINACICLIB	A2058	0.3124999999999999	4
BORTEZOMIB	GELDANAMYCIN	A2058	3.3325	1
BORTEZOMIB	MK-8669	A2058	1.71	7
BORTEZOMIB	OXALIPLATIN	A2058	3.21	2
BORTEZOMIB	TOPOTECAN	A2058	1.95	2
CARBOPLATIN	ABT-888	A2058	3.3675	3
CARBOPLATIN	BEZ-235	A2058	1.7675	0
CARBOPLATIN	MK-4827	A2058	3.3975	4
CARBOPLATIN	MK-5108	A2058	1.6950000000000005	8
CARBOPLATIN	SORAFENIB	A2058	1.62	7
CARBOPLATIN	TEMOZOLOMIDE	A2058	-3.2550000000000003	0
CYCLOPHOSPHAMIDE	MK-8776	A2058	3.05	5
DASATINIB	ABT-888	A2058	-0.0374999999999999	1
DASATINIB	GELDANAMYCIN	A2058	-2.125	4
DASATINIB	TOPOTECAN	A2058	1.0875	4
DEXAMETHASONE	ABT-888	A2058	2.3675	4
DEXAMETHASONE	AZD1775	A2058	2.1175	5
DEXAMETHASONE	DASATINIB	A2058	2.585	1
DEXAMETHASONE	DINACICLIB	A2058	3.6625	2
DEXAMETHASONE	ERLOTINIB	A2058	-0.5525000000000001	0
DEXAMETHASONE	LAPATINIB	A2058	3.39	4
DEXAMETHASONE	MK-5108	A2058	-0.7475000000000002	5
DEXAMETHASONE	MK-8776	A2058	1.9725	5
DINACICLIB	MK-8776	A2058	-1.1549999999999998	8
DOXORUBICIN	ABT-888	A2058	-1.99	1
DOXORUBICIN	AZD1775	A2058	2.475	1
DOXORUBICIN	BEZ-235	A2058	-3.24	9
DOXORUBICIN	BORTEZOMIB	A2058	-1.0199999999999998	7
DOXORUBICIN	DASATINIB	A2058	-0.79	4
DOXORUBICIN	DINACICLIB	A2058	-0.225	5
DOXORUBICIN	ERLOTINIB	A2058	-0.4825	6
DOXORUBICIN	GELDANAMYCIN	A2058	-0.1375	9
DOXORUBICIN	L778123	A2058	2.52	8
DOXORUBICIN	LAPATINIB	A2058	1.63	7
DOXORUBICIN	MK-2206	A2058	-0.4925	9
DOXORUBICIN	MK-8776	A2058	-2.2675	2
DOXORUBICIN	PD325901	A2058	0.8825	7
DOXORUBICIN	SORAFENIB	A2058	-1.34	9
DOXORUBICIN	SUNITINIB	A2058	-2.045	2
DOXORUBICIN	ZOLINZA	A2058	0.995	7
ERLOTINIB	ABT-888	A2058	3.2950000000000004	0
ERLOTINIB	BORTEZOMIB	A2058	1.6800000000000002	8
ERLOTINIB	DINACICLIB	A2058	3.3825000000000003	2
ERLOTINIB	OXALIPLATIN	A2058	0.8400000000000001	0
ETOPOSIDE	BEZ-235	A2058	0.2025	4
ETOPOSIDE	BORTEZOMIB	A2058	2.6225	1
ETOPOSIDE	DASATINIB	A2058	-0.13	5
ETOPOSIDE	DINACICLIB	A2058	3.4325	6
ETOPOSIDE	ERLOTINIB	A2058	1.0725	6
ETOPOSIDE	LAPATINIB	A2058	2.515	4
ETOPOSIDE	MK-4827	A2058	-1.3824999999999998	3
ETOPOSIDE	MK-5108	A2058	3.22	3
ETOPOSIDE	MK-8669	A2058	-0.0624999999999998	2
ETOPOSIDE	SORAFENIB	A2058	3.42	1
ETOPOSIDE	SUNITINIB	A2058	2.885	9
ETOPOSIDE	TEMOZOLOMIDE	A2058	1.5750000000000002	8
GEMCITABINE	DASATINIB	A2058	3.4025000000000003	9
GEMCITABINE	MK-4827	A2058	-1.9575	9
GEMCITABINE	SORAFENIB	A2058	3.33	3
METFORMIN	BORTEZOMIB	A2058	1.9075	6
METFORMIN	MK-4827	A2058	2.9325	2
METFORMIN	MK-8776	A2058	-0.93	0
METFORMIN	TEMOZOLOMIDE	A2058	2.0425	0
METHOTREXATE	AZD1775	A2058	-3.3225	8
METHOTREXATE	DASATINIB	A2058	-0.8399999999999999	5
METHOTREXATE	DINACICLIB	A2058	0.6775	2
METHOTREXATE	ERLOTINIB	A2058	-2.365	8
METHOTREXATE	MK-2206	A2058	-1.6875	3
METHOTREXATE	SORAFENIB	A2058	-2.92	5
MITOMYCINE	BEZ-235	A2058	3.5175	2
MITOMYCINE	L778123	A2058	-0.88	7
MITOMYCINE	MK-4827	A2058	-0.0274999999999999	9
MITOMYCINE	MK-8669	A2058	3.48	8
MITOMYCINE	TEMOZOLOMIDE	A2058	0.6074999999999999	8
MK-2206	BORTEZOMIB	A2058	0.73	8
MK-2206	DINACICLIB	A2058	1.2975	0
MK-2206	ERLOTINIB	A2058	3.585	6
MK-2206	MK-8776	A2058	-0.3875	9
MK-2206	OXALIPLATIN	A2058	0.2274999999999998	8
MK-4541	5-FU	A2058	0.8600000000000001	7
MK-4541	AZD1775	A2058	0.2674999999999999	4
MK-4541	BEZ-235	A2058	1.0625	4
MK-4541	BORTEZOMIB	A2058	1.525	6
MK-4541	CARBOPLATIN	A2058	-1.8175	9
MK-4541	CYCLOPHOSPHAMIDE	A2058	3.5575	0
MK-4541	DASATINIB	A2058	-1.06	4
MK-4541	DEXAMETHASONE	A2058	-2.1524999999999994	6
MK-4541	DINACICLIB	A2058	1.6500000000000004	9
MK-4541	DOXORUBICIN	A2058	0.4850000000000001	2
MK-4541	ERLOTINIB	A2058	-1.8425	5
MK-4541	ETOPOSIDE	A2058	2.49	1
MK-4541	GELDANAMYCIN	A2058	2.685	8
MK-4541	GEMCITABINE	A2058	2.6025	9
MK-4541	L778123	A2058	2.9675	9
MK-4541	LAPATINIB	A2058	-0.3399999999999999	5
MK-4541	MK-2206	A2058	-2.8425	5
MK-4541	MK-4827	A2058	-2.435	8
MK-4541	MK-5108	A2058	-1.77	5
MK-4541	MK-8669	A2058	0.1024999999999999	8
MK-4541	MRK-003	A2058	-1.62	3
MK-4541	PD325901	A2058	2.6225	1
MK-4541	SN-38	A2058	1.6875	4
MK-4541	TEMOZOLOMIDE	A2058	-2.4725	9
MK-4541	TOPOTECAN	A2058	2.18	0
MK-4541	ZOLINZA	A2058	1.1975	3
MK-4827	BORTEZOMIB	A2058	1.645	4
MK-4827	DASATINIB	A2058	-2.5375	7
MK-4827	DINACICLIB	A2058	0.1625000000000001	0
MK-4827	ERLOTINIB	A2058	0.37	5
MK-4827	MK-8669	A2058	0.6400000000000001	0
MK-4827	PD325901	A2058	-3.3575	7
MK-4827	SORAFENIB	A2058	-1.69	3
MK-4827	TOPOTECAN	A2058	-1.5850000000000002	5
MK-5108	BEZ-235	A2058	3.3125	3
MK-5108	BORTEZOMIB	A2058	0.3575	2
MK-5108	DINACICLIB	A2058	-0.12	6
MK-5108	ERLOTINIB	A2058	3.3325000000000005	4
MK-5108	GELDANAMYCIN	A2058	-0.19	9
MK-5108	MK-2206	A2058	1.2999999999999998	2
MK-5108	OXALIPLATIN	A2058	-0.7699999999999999	3
MK-5108	PD325901	A2058	-0.0749999999999999	3
MK-5108	SN-38	A2058	1.435	4
MK-8669	OXALIPLATIN	A2058	2.8	7
MK-8669	SN-38	A2058	3.335	4
MK-8669	TOPOTECAN	A2058	-2.2575000000000003	9
MRK-003	DINACICLIB	A2058	2.2375	0
MRK-003	DOXORUBICIN	A2058	0.47	1
MRK-003	METHOTREXATE	A2058	-2.8	4
MRK-003	MK-5108	A2058	-0.0274999999999999	8
MRK-003	MK-8776	A2058	3.25	5
MRK-003	PACLITAXEL	A2058	2.955	6
OXALIPLATIN	DINACICLIB	A2058	3.4075	1
PACLITAXEL	AZD1775	A2058	1.1324999999999998	6
PACLITAXEL	BEZ-235	A2058	-0.3199999999999998	0
PACLITAXEL	BORTEZOMIB	A2058	1.6325	8
PACLITAXEL	DASATINIB	A2058	1.1825	5
PACLITAXEL	DINACICLIB	A2058	-0.1124999999999999	7
PACLITAXEL	ERLOTINIB	A2058	-1.405	6
PACLITAXEL	GELDANAMYCIN	A2058	0.105	5
PACLITAXEL	LAPATINIB	A2058	0.5775	9
PACLITAXEL	MK-2206	A2058	0.1274999999999999	3
PACLITAXEL	MK-8669	A2058	-0.4725	0
PACLITAXEL	MK-8776	A2058	-2.03	2
PACLITAXEL	SORAFENIB	A2058	2.72	8
PACLITAXEL	TEMOZOLOMIDE	A2058	-2.12	5
PACLITAXEL	ZOLINZA	A2058	1.46	4
PD325901	DASATINIB	A2058	0.715	2
PD325901	GELDANAMYCIN	A2058	-1.135	1
PD325901	MK-8776	A2058	0.2700000000000001	3
PD325901	SN-38	A2058	0.8600000000000001	2
PD325901	TOPOTECAN	A2058	2.795	1
SUNITINIB	MK-4827	A2058	0.7599999999999999	0
SUNITINIB	MK-5108	A2058	3.0275000000000003	8
SUNITINIB	TEMOZOLOMIDE	A2058	1.2525	2
SUNITINIB	TOPOTECAN	A2058	1.8875	7
TEMOZOLOMIDE	BEZ-235	A2058	-0.9975	6
TEMOZOLOMIDE	DASATINIB	A2058	1.6025	9
TEMOZOLOMIDE	DINACICLIB	A2058	1.8025	1
TEMOZOLOMIDE	ERLOTINIB	A2058	3.4975	6
TEMOZOLOMIDE	MK-2206	A2058	1.4375	5
TEMOZOLOMIDE	MK-4827	A2058	1.2775	8
TEMOZOLOMIDE	MK-5108	A2058	-2.9175	0
TEMOZOLOMIDE	MK-8669	A2058	-0.5625000000000001	3
TEMOZOLOMIDE	OXALIPLATIN	A2058	2.515	6
TEMOZOLOMIDE	SN-38	A2058	1.4325	0
TEMOZOLOMIDE	TOPOTECAN	A2058	-0.3350000000000001	2
TOPOTECAN	BEZ-235	A2058	0.4575	1
TOPOTECAN	DINACICLIB	A2058	2.7875	3
VINBLASTINE	AZD1775	A2058	2.995	3
VINBLASTINE	BEZ-235	A2058	2.5975	0
