drugname1	drugname2	cell_line	synergy	fold
ETOPOSIDE	ABT-888	A2058	4.025	6
ETOPOSIDE	AZD1775	A2058	9.94	3
ETOPOSIDE	BORTEZOMIB	A2058	3.95	2
ETOPOSIDE	DINACICLIB	A2058	3.4875	2
ETOPOSIDE	GELDANAMYCIN	A2058	9.53	6
ETOPOSIDE	LAPATINIB	A2058	3.5975	8
ETOPOSIDE	MK-2206	A2058	7.28	7
ETOPOSIDE	MK-5108	A2058	5.9975000000000005	6
ETOPOSIDE	MK-8776	A2058	10.04	7
ETOPOSIDE	PD325901	A2058	4.297499999999999	0
ETOPOSIDE	SORAFENIB	A2058	3.7175	0
ETOPOSIDE	SUNITINIB	A2058	3.4675	6
ETOPOSIDE	TEMOZOLOMIDE	A2058	2.81	3
ETOPOSIDE	ZOLINZA	A2058	7.032500000000001	9
GELDANAMYCIN	BEZ-235	A2058	6.865	3
GELDANAMYCIN	DINACICLIB	A2058	7.3775	1
GELDANAMYCIN	MK-8776	A2058	13.9475	3
GELDANAMYCIN	OXALIPLATIN	A2058	11.24	0
GELDANAMYCIN	SN-38	A2058	12.0525	4
GELDANAMYCIN	SORAFENIB	A2058	16.7075	0
GELDANAMYCIN	TOPOTECAN	A2058	7.5	7
GEMCITABINE	ABT-888	A2058	5.5775	0
GEMCITABINE	AZD1775	A2058	17.11375	2
GEMCITABINE	BEZ-235	A2058	9.0425	4
GEMCITABINE	BORTEZOMIB	A2058	10.09	5
GEMCITABINE	DASATINIB	A2058	2.7175	1
GEMCITABINE	DINACICLIB	A2058	8.7775	1
GEMCITABINE	ERLOTINIB	A2058	8.84	5
GEMCITABINE	GELDANAMYCIN	A2058	9.8775	9
GEMCITABINE	LAPATINIB	A2058	5.9925	1
GEMCITABINE	MK-2206	A2058	12.9775	7
GEMCITABINE	MK-5108	A2058	14.38	4
GEMCITABINE	MK-8669	A2058	8.8425	5
GEMCITABINE	MK-8776	A2058	28.661249999999995	9
GEMCITABINE	PD325901	A2058	6.404999999999999	9
GEMCITABINE	SORAFENIB	A2058	3.0975	8
GEMCITABINE	SUNITINIB	A2058	8.2875	8
GEMCITABINE	TEMOZOLOMIDE	A2058	5.075	3
L778123	AZD1775	A2058	4.26	4
L778123	BEZ-235	A2058	10.6325	2
L778123	DASATINIB	A2058	6.950000000000001	0
L778123	DINACICLIB	A2058	7.27	2
L778123	ERLOTINIB	A2058	3.6575	9
L778123	ETOPOSIDE	A2058	9.315	3
L778123	GELDANAMYCIN	A2058	13.7975	9
L778123	GEMCITABINE	A2058	11.0075	4
L778123	LAPATINIB	A2058	9.22	0
L778123	MK-2206	A2058	8.825000000000001	6
L778123	MK-4827	A2058	10.575	4
L778123	MK-5108	A2058	18.152500000000003	2
L778123	MK-8669	A2058	13.92875	1
L778123	MK-8776	A2058	11.9725	6
L778123	SN-38	A2058	30.33	5
L778123	SORAFENIB	A2058	30.14	5
L778123	SUNITINIB	A2058	22.565	2
L778123	TEMOZOLOMIDE	A2058	13.510000000000002	8
L778123	TOPOTECAN	A2058	21.775	4
L778123	VINORELBINE	A2058	8.690000000000001	2
L778123	ZOLINZA	A2058	13.4125	9
LAPATINIB	BEZ-235	A2058	11.714999999999998	6
LAPATINIB	DASATINIB	A2058	7.1	0
LAPATINIB	DINACICLIB	A2058	7.5925	6
LAPATINIB	ERLOTINIB	A2058	5.1075	2
LAPATINIB	GELDANAMYCIN	A2058	9.875	8
LAPATINIB	MK-4827	A2058	4.7775	8
LAPATINIB	MK-5108	A2058	3.945	8
LAPATINIB	MK-8669	A2058	3.1049999999999995	0
LAPATINIB	MK-8776	A2058	5.35	0
LAPATINIB	OXALIPLATIN	A2058	3.9025	1
LAPATINIB	PD325901	A2058	25.620000000000005	7
LAPATINIB	SN-38	A2058	9.945	0
LAPATINIB	SORAFENIB	A2058	20.58	6
LAPATINIB	TOPOTECAN	A2058	10.4225	1
METFORMIN	ABT-888	A2058	13.272499999999996	8
METFORMIN	AZD1775	A2058	7.827500000000001	7
METFORMIN	BEZ-235	A2058	16.53	0
METFORMIN	BORTEZOMIB	A2058	2.6525	6
METFORMIN	DINACICLIB	A2058	6.069999999999999	0
METFORMIN	GELDANAMYCIN	A2058	10.9925	7
METFORMIN	L778123	A2058	8.514999999999999	1
METFORMIN	LAPATINIB	A2058	4.47	4
METFORMIN	MK-2206	A2058	7.8225	3
METFORMIN	MK-4827	A2058	6.095000000000001	1
METFORMIN	MK-5108	A2058	8.7075	1
METFORMIN	MK-8669	A2058	6.9675	8
METFORMIN	PD325901	A2058	22.31	8
METFORMIN	SORAFENIB	A2058	17.3525	7
METFORMIN	SUNITINIB	A2058	13.2575	9
METFORMIN	TEMOZOLOMIDE	A2058	3.5075000000000003	9
METFORMIN	ZOLINZA	A2058	11.79	8
METHOTREXATE	DASATINIB	A2058	5.0600000000000005	1
METHOTREXATE	DINACICLIB	A2058	4.922499999999999	4
METHOTREXATE	ERLOTINIB	A2058	3.2875	6
MITOMYCINE	ABT-888	A2058	13.6925	1
MITOMYCINE	AZD1775	A2058	14.65	3
MITOMYCINE	BEZ-235	A2058	4.2075000000000005	4
MITOMYCINE	BORTEZOMIB	A2058	9.6525	7
MITOMYCINE	DASATINIB	A2058	11.92	1
MITOMYCINE	DINACICLIB	A2058	7.755000000000001	0
MITOMYCINE	GELDANAMYCIN	A2058	11.21	2
MITOMYCINE	LAPATINIB	A2058	17.887500000000003	4
MITOMYCINE	MK-2206	A2058	7.99	1
MITOMYCINE	MK-5108	A2058	5.2675	1
MITOMYCINE	MK-8669	A2058	4.0825	5
MITOMYCINE	MK-8776	A2058	9.9325	6
MITOMYCINE	PD325901	A2058	16.045	3
MITOMYCINE	SUNITINIB	A2058	8.6625	0
MITOMYCINE	ZOLINZA	A2058	16.5825	8
MK-2206	ABT-888	A2058	2.74	5
MK-2206	BEZ-235	A2058	9.84	4
MK-2206	DASATINIB	A2058	12.515	5
MK-2206	GELDANAMYCIN	A2058	6.25	3
MK-2206	MK-8669	A2058	8.12875	9
MK-2206	PD325901	A2058	10.63	3
MK-2206	SN-38	A2058	3.3525	5
MK-2206	SORAFENIB	A2058	12.0475	6
MK-2206	TOPOTECAN	A2058	6.635	3
MK-4541	ABT-888	A2058	2.7675	8
MK-4541	BORTEZOMIB	A2058	2.8575	5
MK-4541	DEXAMETHASONE	A2058	4.25	8
MK-4541	ETOPOSIDE	A2058	3.145	6
MK-4541	GELDANAMYCIN	A2058	4.38	8
MK-4541	METFORMIN	A2058	2.7350000000000003	5
MK-4541	MITOMYCINE	A2058	13.760000000000002	1
MK-4541	SORAFENIB	A2058	5.8825	1
MK-4541	SUNITINIB	A2058	5.205000000000001	7
MK-4541	TOPOTECAN	A2058	3.835	7
MK-4827	BORTEZOMIB	A2058	2.685	7
MK-4827	GELDANAMYCIN	A2058	8.9325	2
MK-4827	MK-2206	A2058	12.585	4
MK-4827	MK-8669	A2058	2.875	2
MK-4827	MK-8776	A2058	10.64375	3
MK-4827	OXALIPLATIN	A2058	7.35	9
MK-4827	SN-38	A2058	6.075	9
MK-4827	TOPOTECAN	A2058	3.545	6
MK-5108	ABT-888	A2058	4.0025	9
MK-5108	BEZ-235	A2058	4.0875	6
MK-5108	MK-4827	A2058	14.57	3
MK-5108	SORAFENIB	A2058	6.914999999999999	8
MK-5108	TOPOTECAN	A2058	9.5775	4
MK-8669	BEZ-235	A2058	18.545	3
MK-8669	GELDANAMYCIN	A2058	5.48	9
MK-8669	MK-8776	A2058	5.0825	8
MK-8669	SORAFENIB	A2058	8.715	1
MRK-003	5-FU	A2058	12.9525	4
MRK-003	AZD1775	A2058	6.83	5
MRK-003	BEZ-235	A2058	9.29	5
MRK-003	BORTEZOMIB	A2058	4.529999999999999	4
MRK-003	CARBOPLATIN	A2058	7.847500000000001	2
MRK-003	CYCLOPHOSPHAMIDE	A2058	6.2675	5
MRK-003	DASATINIB	A2058	7.229999999999999	3
MRK-003	DEXAMETHASONE	A2058	6.79	7
MRK-003	DINACICLIB	A2058	3.3125	1
MRK-003	ETOPOSIDE	A2058	4.605	2
MRK-003	GELDANAMYCIN	A2058	5.5975	5
MRK-003	GEMCITABINE	A2058	7.61	3
MRK-003	L778123	A2058	5.6625	4
MRK-003	LAPATINIB	A2058	7.96	5
MRK-003	METFORMIN	A2058	10.6625	4
MRK-003	METHOTREXATE	A2058	3.44	0
MRK-003	MITOMYCINE	A2058	10.5975	7
MRK-003	MK-2206	A2058	5.22	2
MRK-003	MK-4827	A2058	16.45	5
MRK-003	MK-8669	A2058	6.6	6
MRK-003	OXALIPLATIN	A2058	7.5925	1
MRK-003	PD325901	A2058	9.2975	7
MRK-003	SN-38	A2058	6.109999999999999	0
MRK-003	SORAFENIB	A2058	16.855	9
MRK-003	SUNITINIB	A2058	9.59375	0
MRK-003	TEMOZOLOMIDE	A2058	6.35	8
MRK-003	TOPOTECAN	A2058	16.197499999999998	2
MRK-003	VINBLASTINE	A2058	11.18375	5
MRK-003	VINORELBINE	A2058	6.805	2
MRK-003	ZOLINZA	A2058	6.0875	7
OXALIPLATIN	MK-8776	A2058	10.52	9
OXALIPLATIN	SORAFENIB	A2058	6.3525	4
PACLITAXEL	ABT-888	A2058	6.3475	8
PACLITAXEL	GELDANAMYCIN	A2058	3.855	0
PACLITAXEL	L778123	A2058	9.625	1
PACLITAXEL	MK-5108	A2058	9.855	7
PACLITAXEL	PD325901	A2058	6.26	6
PACLITAXEL	SORAFENIB	A2058	3.4675	7
PACLITAXEL	SUNITINIB	A2058	5.6075	4
PD325901	ABT-888	A2058	4.555	4
PD325901	BEZ-235	A2058	12.2	9
PD325901	BORTEZOMIB	A2058	3.14	5
PD325901	DINACICLIB	A2058	3.640000000000001	2
PD325901	MK-8669	A2058	10.19	6
PD325901	OXALIPLATIN	A2058	4.7125	9
PD325901	SORAFENIB	A2058	27.1725	2
PD325901	TOPOTECAN	A2058	3.9325	6
SN-38	DINACICLIB	A2058	5.205	3
SN-38	MK-8776	A2058	6.477500000000001	8
SN-38	SORAFENIB	A2058	9.15	7
SORAFENIB	DINACICLIB	A2058	10.48	7
SORAFENIB	MK-8776	A2058	6.01	3
SUNITINIB	ABT-888	A2058	13.2625	4
SUNITINIB	AZD1775	A2058	9.510000000000002	2
SUNITINIB	BEZ-235	A2058	13.9575	4
SUNITINIB	BORTEZOMIB	A2058	5.297499999999999	7
SUNITINIB	DASATINIB	A2058	16.3975	3
SUNITINIB	DINACICLIB	A2058	12.09	5
SUNITINIB	ERLOTINIB	A2058	14.34	7
SUNITINIB	GELDANAMYCIN	A2058	10.5975	9
SUNITINIB	LAPATINIB	A2058	24.8375	2
SUNITINIB	MK-2206	A2058	16.697499999999998	4
SUNITINIB	MK-4827	A2058	2.7475	7
SUNITINIB	MK-8669	A2058	22.8375	6
SUNITINIB	MK-8776	A2058	15.8125	0
SUNITINIB	OXALIPLATIN	A2058	6.754999999999999	5
SUNITINIB	PD325901	A2058	10.27	1
SUNITINIB	SN-38	A2058	7.375	0
SUNITINIB	SORAFENIB	A2058	12.515	8
SUNITINIB	TOPOTECAN	A2058	3.2725	2
TEMOZOLOMIDE	ABT-888	A2058	16.2625	8
TEMOZOLOMIDE	AZD1775	A2058	13.9025	0
TEMOZOLOMIDE	BORTEZOMIB	A2058	5.42	2
TEMOZOLOMIDE	ERLOTINIB	A2058	3.4875	1
TEMOZOLOMIDE	GELDANAMYCIN	A2058	10.53	7
TEMOZOLOMIDE	LAPATINIB	A2058	5.465000000000001	0
TEMOZOLOMIDE	MK-4827	A2058	2.65875	9
TEMOZOLOMIDE	MK-8776	A2058	22.715	1
TEMOZOLOMIDE	PD325901	A2058	7.1425	9
TEMOZOLOMIDE	SORAFENIB	A2058	4.9625	0
TOPOTECAN	DINACICLIB	A2058	4.430000000000001	3
TOPOTECAN	MK-8776	A2058	10.1975	3
TOPOTECAN	SORAFENIB	A2058	8.77	9
VINBLASTINE	AZD1775	A2058	4.4675	5
VINBLASTINE	BEZ-235	A2058	2.9475	7
VINBLASTINE	BORTEZOMIB	A2058	4.51	5
VINBLASTINE	ERLOTINIB	A2058	8.977500000000001	8
VINBLASTINE	GELDANAMYCIN	A2058	3.1475	0
VINBLASTINE	L778123	A2058	20.1325	8
VINBLASTINE	MK-5108	A2058	3.62	0
VINBLASTINE	SORAFENIB	A2058	15.8075	8
VINBLASTINE	SUNITINIB	A2058	7.792499999999999	8
VINORELBINE	ERLOTINIB	A2058	3.5474999999999994	0
VINORELBINE	GELDANAMYCIN	A2058	3.0699999999999994	3
VINORELBINE	SORAFENIB	A2058	5.005	2
VINORELBINE	SUNITINIB	A2058	3.1575	6
ZOLINZA	ABT-888	A2058	10.685	5
ZOLINZA	AZD1775	A2058	11.82	1
ZOLINZA	BEZ-235	A2058	10.4625	1
ZOLINZA	BORTEZOMIB	A2058	7.02	4
ZOLINZA	DASATINIB	A2058	8.385	6
ZOLINZA	ERLOTINIB	A2058	9.3625	9
ZOLINZA	GELDANAMYCIN	A2058	6.375	6
ZOLINZA	GEMCITABINE	A2058	7.61	7
ZOLINZA	LAPATINIB	A2058	8.305	4
ZOLINZA	MK-2206	A2058	6.9775	7
ZOLINZA	MK-4827	A2058	5.017499999999999	6
ZOLINZA	MK-5108	A2058	3.51	1
ZOLINZA	MK-8669	A2058	9.4975	3
ZOLINZA	MK-8776	A2058	15.57	3
ZOLINZA	OXALIPLATIN	A2058	11.505	9
ZOLINZA	PD325901	A2058	5.88	3
ZOLINZA	SN-38	A2058	8.76	5
ZOLINZA	SORAFENIB	A2058	15.2975	6
ZOLINZA	SUNITINIB	A2058	10.0575	1
ZOLINZA	TEMOZOLOMIDE	A2058	12.0325	6
ZOLINZA	TOPOTECAN	A2058	7.1325	1
5-FU	ABT-888	A2058	2.585	1
5-FU	BEZ-235	A2058	2.51	3
5-FU	BORTEZOMIB	A2058	-2.395	5
5-FU	DASATINIB	A2058	1.5074999999999998	8
5-FU	DINACICLIB	A2058	2.555	4
5-FU	MK-4827	A2058	1.1425	6
5-FU	PD325901	A2058	1.5949999999999998	1
5-FU	TEMOZOLOMIDE	A2058	-1.6875	5
ABT-888	OXALIPLATIN	A2058	0.305	9
AZD1775	MK-5108	A2058	1.5775	5
BEZ-235	SN-38	A2058	2.4000000000000004	6
BORTEZOMIB	ABT-888	A2058	1.8925	0
BORTEZOMIB	DASATINIB	A2058	1.05	3
BORTEZOMIB	DINACICLIB	A2058	1.415	8
BORTEZOMIB	MK-8669	A2058	0.1524999999999999	9
BORTEZOMIB	OXALIPLATIN	A2058	0.9549999999999998	3
CARBOPLATIN	ABT-888	A2058	0.6575	6
CARBOPLATIN	MK-5108	A2058	2.3600000000000003	2
CARBOPLATIN	SORAFENIB	A2058	1.73	0
CARBOPLATIN	TEMOZOLOMIDE	A2058	-1.0525	2
CYCLOPHOSPHAMIDE	DASATINIB	A2058	-0.7575000000000001	2
CYCLOPHOSPHAMIDE	ERLOTINIB	A2058	-0.9375	8
CYCLOPHOSPHAMIDE	LAPATINIB	A2058	2.55	6
DASATINIB	ABT-888	A2058	-4.3525	7
DASATINIB	GELDANAMYCIN	A2058	-1.815	1
DASATINIB	SN-38	A2058	2.135	2
DASATINIB	TOPOTECAN	A2058	2.4525	0
DEXAMETHASONE	ERLOTINIB	A2058	-0.9	5
DEXAMETHASONE	L778123	A2058	0.2549999999999999	9
DEXAMETHASONE	MK-4827	A2058	1.485	2
DEXAMETHASONE	TEMOZOLOMIDE	A2058	1.935	0
DINACICLIB	MK-8776	A2058	-1.3	5
DOXORUBICIN	ABT-888	A2058	0.25	9
DOXORUBICIN	BEZ-235	A2058	-1.7425	1
DOXORUBICIN	BORTEZOMIB	A2058	-0.0825	4
DOXORUBICIN	DASATINIB	A2058	1.65	4
DOXORUBICIN	DINACICLIB	A2058	0.3575	5
DOXORUBICIN	ERLOTINIB	A2058	0.31	4
DOXORUBICIN	GELDANAMYCIN	A2058	0.9525	3
DOXORUBICIN	MK-2206	A2058	0.2975	8
DOXORUBICIN	MK-5108	A2058	-2.3625000000000003	1
DOXORUBICIN	MK-8669	A2058	-1.1125	5
DOXORUBICIN	MK-8776	A2058	2.1275000000000004	6
DOXORUBICIN	SORAFENIB	A2058	-0.9275	3
DOXORUBICIN	SUNITINIB	A2058	-1.125	4
DOXORUBICIN	TEMOZOLOMIDE	A2058	-3.5075	2
DOXORUBICIN	ZOLINZA	A2058	1.7499999999999998	0
ERLOTINIB	ABT-888	A2058	-2.2675	0
ERLOTINIB	BORTEZOMIB	A2058	-1.1949999999999998	9
ERLOTINIB	DINACICLIB	A2058	1.84	2
ERLOTINIB	OXALIPLATIN	A2058	-2.1125	8
ERLOTINIB	PD325901	A2058	1.5125000000000002	8
ETOPOSIDE	BEZ-235	A2058	1.39	7
ETOPOSIDE	DASATINIB	A2058	-0.1675000000000001	5
ETOPOSIDE	ERLOTINIB	A2058	2.54	7
ETOPOSIDE	MK-4827	A2058	0.3675	0
ETOPOSIDE	MK-8669	A2058	0.5175000000000001	7
GEMCITABINE	MK-4827	A2058	-0.9125	3
L778123	ABT-888	A2058	-0.615	2
L778123	BORTEZOMIB	A2058	2.275	9
L778123	OXALIPLATIN	A2058	-2.2299999999999995	6
L778123	PD325901	A2058	2.5325	2
LAPATINIB	ABT-888	A2058	1.3	1
LAPATINIB	BORTEZOMIB	A2058	1.7725	2
LAPATINIB	MK-2206	A2058	2.46625	4
METFORMIN	DASATINIB	A2058	-0.5275	6
METFORMIN	ERLOTINIB	A2058	-0.4150000000000001	8
METFORMIN	MK-8776	A2058	-1.13	5
METHOTREXATE	ABT-888	A2058	-3.0525	0
METHOTREXATE	AZD1775	A2058	1.51	5
METHOTREXATE	BORTEZOMIB	A2058	-2.4275	4
METHOTREXATE	L778123	A2058	-1.86	9
METHOTREXATE	LAPATINIB	A2058	0.1050000000000001	9
METHOTREXATE	MK-2206	A2058	2.0175	6
METHOTREXATE	MK-4827	A2058	-4.369999999999999	6
METHOTREXATE	MK-8669	A2058	-4.3	0
METHOTREXATE	MK-8776	A2058	-1.46	6
METHOTREXATE	PD325901	A2058	-2.88	8
METHOTREXATE	SORAFENIB	A2058	1.55	2
METHOTREXATE	SUNITINIB	A2058	-2.5225	5
MITOMYCINE	L778123	A2058	1.12	1
MITOMYCINE	MK-4827	A2058	0.43	8
MITOMYCINE	TEMOZOLOMIDE	A2058	2.0475000000000003	9
MK-2206	BORTEZOMIB	A2058	1.085	7
MK-2206	DINACICLIB	A2058	0.3924999999999999	5
MK-2206	ERLOTINIB	A2058	-1.2700000000000002	4
MK-2206	MK-8776	A2058	-2.5275	9
MK-2206	OXALIPLATIN	A2058	-2.0725	5
MK-4541	5-FU	A2058	-3.0875000000000004	8
MK-4541	AZD1775	A2058	0.855	3
MK-4541	BEZ-235	A2058	2.035	1
MK-4541	CARBOPLATIN	A2058	-2.3125	4
MK-4541	CYCLOPHOSPHAMIDE	A2058	1.8975	9
MK-4541	DINACICLIB	A2058	2.5424999999999995	0
MK-4541	DOXORUBICIN	A2058	2.08	3
MK-4541	GEMCITABINE	A2058	2.625	4
MK-4541	L778123	A2058	-0.8775	9
MK-4541	LAPATINIB	A2058	-2.26	0
MK-4541	METHOTREXATE	A2058	-2.275	9
MK-4541	MK-4827	A2058	1.0225	0
MK-4541	MK-5108	A2058	0.7725000000000004	7
MK-4541	MK-8669	A2058	-3.6175	4
MK-4541	MK-8776	A2058	-3.97	3
MK-4541	MRK-003	A2058	-1.9975	2
MK-4541	PACLITAXEL	A2058	-2.8675	6
MK-4541	PD325901	A2058	-0.7749999999999999	4
MK-4541	SN-38	A2058	1.5	6
MK-4541	TEMOZOLOMIDE	A2058	-1.715	2
MK-4541	VINBLASTINE	A2058	-3.5625	3
MK-4541	VINORELBINE	A2058	-0.825	3
MK-4541	ZOLINZA	A2058	0.5175000000000001	4
MK-4827	ABT-888	A2058	0.7850000000000001	8
MK-4827	BEZ-235	A2058	-2.3975	7
MK-4827	DASATINIB	A2058	-1.1825	4
MK-4827	DINACICLIB	A2058	1.3275	9
MK-4827	ERLOTINIB	A2058	0.4575	8
MK-4827	PD325901	A2058	-2.205	8
MK-4827	SORAFENIB	A2058	0.0275	0
MK-5108	BORTEZOMIB	A2058	1.3924999999999998	1
MK-5108	DASATINIB	A2058	1.7325	1
MK-5108	DINACICLIB	A2058	0.6399999999999999	9
MK-5108	ERLOTINIB	A2058	2.225	2
MK-5108	GELDANAMYCIN	A2058	2.16	4
MK-5108	MK-2206	A2058	-1.1525	7
MK-5108	MK-8669	A2058	0.4924999999999998	2
MK-5108	OXALIPLATIN	A2058	-2.5525	1
MK-5108	PD325901	A2058	-0.8725	5
MK-5108	SN-38	A2058	1.5550000000000002	6
MK-8669	DINACICLIB	A2058	0.9399999999999998	1
MK-8669	OXALIPLATIN	A2058	-2.975	6
MK-8669	SN-38	A2058	1.87	0
MK-8669	TOPOTECAN	A2058	-1.76	8
MRK-003	ABT-888	A2058	2.3175000000000003	5
MRK-003	DOXORUBICIN	A2058	1.7775	7
MRK-003	ERLOTINIB	A2058	-2.2625	5
MRK-003	MK-5108	A2058	1.1599999999999997	9
MRK-003	MK-8776	A2058	2.075	3
MRK-003	PACLITAXEL	A2058	2.0	0
OXALIPLATIN	DINACICLIB	A2058	2.2925	2
PACLITAXEL	AZD1775	A2058	2.515	8
PACLITAXEL	BEZ-235	A2058	0.9025	5
PACLITAXEL	BORTEZOMIB	A2058	2.1075	4
